wide_receiver,Receiver_Score,Receiver_Rank,team,offense_composite,offense_rank,defense_composite,defensive_rank,week,opponent_team,opponent_defensive_rank,opponent_defensive_score,adjusted_receiver_score
Kimani Vidal,7.136526515245322,535,LAC,2.7857926791879697,22,4.519320986293021,18,Week10,TEN,7,5.569818984476651,1.2812851791297273
Kimani Vidal,7.136526515245322,535,LAC,2.7857926791879697,22,4.519320986293021,18,Week12,BAL,32,1.0009372550356157,7.129844033022217
Kimani Vidal,7.136526515245322,535,LAC,2.7857926791879697,22,4.519320986293021,18,Week14,KC,16,4.596603761984669,1.5525650860460494
Kimani Vidal,7.136526515245322,535,LAC,2.7857926791879697,22,4.519320986293021,18,Week1,LV,13,4.844005510591817,1.4732696937773335
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week15,TB,26,2.9301420049973563,1.7220405986873668
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week11,CIN,22,3.796810626367039,1.3289636985010027
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week13,ATL,25,3.0223941302774477,1.669478987527499
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week10,TEN,7,5.569818984476651,0.9059223480309859
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week12,BAL,32,1.0009372550356157,5.041098697385489
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week14,KC,16,4.596603761984669,1.0977286174316712
Ladd McConkey,5.045823492524649,30,LAC,2.7857926791879697,22,4.519320986293021,18,Week1,LV,13,4.844005510591817,1.0416634501120077
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week15,TB,26,2.9301420049973563,2.285235388023814
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week11,CIN,22,3.796810626367039,1.7636023654311432
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week13,ATL,25,3.0223941302774477,2.215483458849998
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week10,TEN,7,5.569818984476651,1.2022049945280553
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week12,BAL,32,1.0009372550356157,6.689794158492731
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week14,KC,16,4.596603761984669,1.456741661557502
Hayden Hurst,6.696064201755011,441,LAC,2.7857926791879697,22,4.519320986293021,18,Week1,LV,13,4.844005510591817,1.3823403353100063
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week15,TB,26,2.9301420049973563,2.153102395902316
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week11,CIN,22,3.796810626367039,1.6616303503476186
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week13,ATL,25,3.0223941302774477,2.0873835440894943
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week10,TEN,7,5.569818984476651,1.132693142968742
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week12,BAL,32,1.0009372550356157,6.302988263804147
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week14,KC,16,4.596603761984669,1.3725124239488158
Josh Palmer,6.308895771293824,219,LAC,2.7857926791879697,22,4.519320986293021,18,Week1,LV,13,4.844005510591817,1.3024130045886413
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,1.7111308427397522
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,2.437266723013424
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.783445874
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,0.8732090841490049
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,1.5951699045944119
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,0.82904526
Demarcus Robinson,4.973788651941421,24,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,0.9114587108227854
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.188321751548535
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.116958476276426
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.001929019799003
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1167249077420014
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.0400222545520816
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.060244914943945
Ronnie Rivers,6.3608519131251935,263,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1656413832961592
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.326441823094288
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.313691213335678
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.065167667315291
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1872091151238005
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.1687821224984987
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.1271642806196969
Matthew Stafford,6.762329127666924,468,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.2392130466695306
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.1392708778678147
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.047092362493251
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.9794709449055683
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.0916937018203832
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,1.9942954898096101
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.0364796988111984
Puka Nacua,6.2182744592056824,149,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1395137225860188
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.314313253305504
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.2964157608655333
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.0596145689048582
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1810197711807364
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.1574754888796086
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.1212879717839412
Blake Corum,6.727074697512919,460,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.2327525877100574
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.1398705535599327
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.047946516700804
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.9797455080396121
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.0919997229900225
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,1.9948545263208406
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.0367702425133454
Kyren Williams,6.220017552181277,150,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1398331485583626
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.2658029665955897
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.227319637665154
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.0374040032149456
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1562644327976432
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.112252676286854
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.0977846707861496
Jordan Whittington,6.586068581841557,381,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.2069128785061325
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,1.8044838212445313
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,2.570234993
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.826187788
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,0.9208481464735555
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,1.6821964826301634
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,0.874274907
Cooper Kupp,5.245140189482854,40,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,0.9611845314988925
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.2405771611756498
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.1913890036215355
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.0258543
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1433914239677647
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.0887363883327352
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.085562733174402
Xavier Smith,6.512744075263856,347,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1934759866488676
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.238785169947463
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.1888365625812005
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.0250338321038508
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1424769509303534
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.087065837837646
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.0846945109461283
Davis Allen,6.507535247620457,339,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1925214564786124
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.137877519703201
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.045107718535566
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.9788329921094987
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.090982656
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,1.9929965575742739
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.0358046148535116
Tutu Atwell,6.2142243486857005,148,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1387715301103107
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.3069660056392367
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.285950633479916
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,1.0562506117320731
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.177270389049675
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.150626153886578
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.1177282201288288
Hunter Long,6.7057182610834465,444,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.2288389694649038
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.182215289293273
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,3.108260674285867
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.9991331595752836
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.1136087121945173
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,2.0343296186823783
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.057286325536397
Tyler Johnson,6.343102100013239,242,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.162388687432202
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week11,NE,27,2.9067260829555917,2.0720862973050034
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week1,DET,29,2.040723981900452,2.9513973177804966
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week10,MIA,2,6.348605327751904,0.9487103033768395
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week15,SF,6,5.695988214310297,1.0574086637643483
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week13,NO,24,3.1180306484067333,1.9316639140763365
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week14,BUF,4,5.999417515208258,1.0039286766162419
Colby Parkinson,6.022987286511328,117,LAR,4.460393004568066,10,4.652511108393461,14,Week12,PHI,8,5.4569544323642685,1.1037268793724966
Michael Mayer,6.532680601216816,355,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.0289946002250694
Michael Mayer,6.532680601216816,355,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.445500468107988
Michael Mayer,6.532680601216816,355,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.161425783545025
Michael Mayer,6.532680601216816,355,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4211972446361594
Michael Mayer,6.532680601216816,355,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.1066409455610822
Michael Mayer,6.532680601216816,355,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.229475769459409
Harrison Bryant,6.718704579285832,452,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.058296150481445
Harrison Bryant,6.718704579285832,452,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4866623989894683
Harrison Bryant,6.718704579285832,452,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.2229743341478345
Harrison Bryant,6.718704579285832,452,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4616671192874164
Harrison Bryant,6.718704579285832,452,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.1381535456029372
Harrison Bryant,6.718704579285832,452,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.2929621048492135
Alex Bachman,6.943080213941444,509,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.093638658492581
Alex Bachman,6.943080213941444,509,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.5363104844731366
Alex Bachman,6.943080213941444,509,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.297212049
Alex Bachman,6.943080213941444,509,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.5104804706820412
Alex Bachman,6.943080213941444,509,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.176162944753709
Alex Bachman,6.943080213941444,509,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.3695371084746144
Desmond Ridder,6.428995794333591,288,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.0126626971486594
Desmond Ridder,6.428995794333591,288,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4225579050110764
Desmond Ridder,6.428995794333591,288,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.127120262023347
Desmond Ridder,6.428995794333591,288,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.3986404152351284
Desmond Ridder,6.428995794333591,288,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.089076662270055
Desmond Ridder,6.428995794333591,288,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1940901783493567
Ameer Abdullah,6.012378627716425,113,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9470392814362363
Ameer Abdullah,6.012378627716425,113,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.3303721169511542
Ameer Abdullah,6.012378627716425,113,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,1.9892768343764962
Ameer Abdullah,6.012378627716425,113,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.308004548366916
Ameer Abdullah,6.012378627716425,113,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.0185014048303567
Ameer Abdullah,6.012378627716425,113,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.05190691
Tre Tucker,5.639027472457174,77,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.8882309076305429
Tre Tucker,5.639027472457174,77,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.2477598934796164
Tre Tucker,5.639027472457174,77,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,1.865748552105455
Tre Tucker,5.639027472457174,77,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.2267812855860387
Tre Tucker,5.639027472457174,77,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,0.9552554418476478
Tre Tucker,5.639027472457174,77,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,1.924489483048881
Zamir White,6.716175305816207,450,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.0578977521972472
Zamir White,6.716175305816207,450,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4861027411388095
Zamir White,6.716175305816207,450,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.2221374897918027
Zamir White,6.716175305816207,450,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4611168709735323
Zamir White,6.716175305816207,450,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.1377250847987326
Zamir White,6.716175305816207,450,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.2920989134184526
Sincere McCormick,6.444230461223765,303,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.0150623843403608
Sincere McCormick,6.444230461223765,303,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4259289129426618
Sincere McCormick,6.444230461223765,303,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.1321608577343953
Sincere McCormick,6.444230461223765,303,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4019547463541535
Sincere McCormick,6.444230461223765,303,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.0916574261557883
Sincere McCormick,6.444230461223765,303,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.199289471374811
DJ Turner,6.280347049978821,204,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9892483034856958
DJ Turner,6.280347049978821,204,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.3896660735156774
DJ Turner,6.280347049978821,204,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.0779378132931665
DJ Turner,6.280347049978821,204,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.366301594651083
DJ Turner,6.280347049978821,204,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.0638954545773676
DJ Turner,6.280347049978821,204,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1433592772185412
Terrace Marshall Jr.,6.309820167093448,220,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9938907588901592
Terrace Marshall Jr.,6.309820167093448,220,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.3961876543469611
Terrace Marshall Jr.,6.309820167093448,220,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.0876893929496294
Terrace Marshall Jr.,6.309820167093448,220,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.372713528035113
Terrace Marshall Jr.,6.309820167093448,220,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.068888222505787
Terrace Marshall Jr.,6.309820167093448,220,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1534178740593632
Jakobi Meyers,5.359412645909907,47,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.8441874032525063
Jakobi Meyers,5.359412645909907,47,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.1858889116672309
Jakobi Meyers,5.359412645909907,47,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,1.7732342027205852
Jakobi Meyers,5.359412645909907,47,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.1659505416224696
Jakobi Meyers,5.359412645909907,47,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,0.9078884825651858
Jakobi Meyers,5.359412645909907,47,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,1.8290624265886875
John Samuel Shenker,6.767127366911298,475,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.0659234615404256
John Samuel Shenker,6.767127366911298,475,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4973770146966354
John Samuel Shenker,6.767127366911298,475,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.2389956687383106
John Samuel Shenker,6.767127366911298,475,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.472201589982049
John Samuel Shenker,6.767127366911298,475,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.146356401789503
John Samuel Shenker,6.767127366911298,475,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.309487852592115
Alexander Mattison,6.269683694683695,201,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9875686660307555
Alexander Mattison,6.269683694683695,201,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.387306569659353
Alexander Mattison,6.269683694683695,201,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.074409697886806
Alexander Mattison,6.269683694683695,201,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.3639817611724363
Alexander Mattison,6.269683694683695,201,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.062089074270874
